,year,lib-cons,rally,work,button
55695,2016,Slightly conservative,No,No,No
55696,2016,Slightly liberal,No,No,Yes
55697,2016,DK,No,No,No
55698,2016,Conservative,No,No,No
55699,2016,Extremeley conservative,No,No,No
55700,2016,DK,No,No,Yes
55701,2016,Liberal,No,No,No
55702,2016,DK,No,No,No
55703,2016,Liberal,No,No,No
55704,2016,Moderate,No,No,No
55705,2016,Liberal,No,No,No
55706,2016,Conservative,INC,INC,INC
55707,2016,Conservative,No,No,No
55708,2016,Extremeley conservative,No,No,No
55709,2016,Moderate,No,No,No
55710,2016,Liberal,No,No,No
55711,2016,DK,INC,INC,INC
55712,2016,Moderate,No,No,Yes
55713,2016,Moderate,No,No,No
55714,2016,Liberal,No,No,No
55715,2016,Conservative,No,No,No
55716,2016,Slightly conservative,No,No,No
55717,2016,Extremely liberal,No,No,Yes
55718,2016,Conservative,No,No,Yes
55719,2016,Moderate,No,No,Yes
55720,2016,Slightly liberal,No,No,No
55721,2016,Conservative,No,No,No
55722,2016,Moderate,Yes,No,No
55723,2016,Liberal,No,No,No
55724,2016,DK,INC,INC,INC
55725,2016,Moderate,INC,INC,INC
55726,2016,Liberal,No,No,No
55727,2016,Slightly conservative,INC,INC,INC
55728,2016,Conservative,No,No,No
55729,2016,Liberal,No,No,No
55730,2016,Slightly liberal,Yes,Yes,No
55731,2016,DK,No,No,No
55732,2016,Moderate,No,No,No
55733,2016,Liberal,No,No,No
55734,2016,DK,No,No,No
55735,2016,Liberal,No,No,No
55736,2016,DK,No,No,No
55737,2016,Moderate,No,No,No
55738,2016,Moderate,No,No,No
55739,2016,DK,INC,INC,INC
55740,2016,Moderate,INC,INC,INC
55741,2016,Liberal,No,No,No
55742,2016,Slightly conservative,No,No,No
55743,2016,Slightly conservative,No,No,No
55744,2016,Liberal,No,No,No
55745,2016,DK,No,No,No
55746,2016,Liberal,No,No,No
55747,2016,DK,No,No,No
55748,2016,Liberal,No,No,Yes
55749,2016,DK,No,No,No
55750,2016,Moderate,No,No,No
55751,2016,Moderate,No,No,No
55752,2016,Slightly liberal,Yes,Yes,Yes
55753,2016,Moderate,No,No,No
55754,2016,DK,No,No,Yes
55755,2016,Conservative,INC,INC,INC
55756,2016,Moderate,No,No,No
55757,2016,Moderate,No,No,Yes
55758,2016,DK,No,No,No
55759,2016,Moderate,No,No,No
55760,2016,Slightly liberal,No,No,No
55761,2016,Liberal,No,No,No
55762,2016,Moderate,No,No,No
55763,2016,Conservative,Yes,Yes,No
55764,2016,Extremeley conservative,INC,INC,INC
55765,2016,Conservative,INC,INC,INC
55766,2016,Liberal,No,No,No
55767,2016,Moderate,INC,INC,INC
55768,2016,Liberal,No,No,No
55769,2016,Slightly conservative,No,No,Yes
55770,2016,Slightly conservative,No,No,No
55771,2016,DK,INC,INC,INC
55772,2016,Moderate,INC,INC,INC
55773,2016,Moderate,No,No,No
55774,2016,Slightly conservative,No,No,No
55775,2016,Liberal,No,No,No
55776,2016,Slightly liberal,No,No,No
55777,2016,Slightly conservative,No,No,No
55778,2016,Liberal,Yes,No,Yes
55779,2016,DK,No,No,No
55780,2016,Extremely liberal,No,No,Yes
55781,2016,Slightly liberal,Yes,No,Yes
55782,2016,Slightly conservative,No,No,No
55783,2016,Moderate,Yes,No,No
55784,2016,Moderate,No,No,No
55785,2016,DK,No,No,No
55786,2016,Moderate,No,No,No
55787,2016,Slightly conservative,No,No,No
55788,2016,DK,No,No,No
55789,2016,DK,No,No,No
55790,2016,Moderate,No,No,No
55791,2016,Moderate,No,No,No
55792,2016,DK,No,No,No
55793,2016,DK,No,No,No
55794,2016,Moderate,No,No,No
55795,2016,DK,No,No,No
55796,2016,Slightly conservative,INC,INC,INC
55797,2016,Moderate,No,No,No
55798,2016,Moderate,INC,INC,INC
55799,2016,Conservative,No,No,No
55800,2016,Slightly liberal,No,No,No
55801,2016,Liberal,No,No,No
55802,2016,Conservative,No,No,No
55803,2016,Moderate,No,No,No
55804,2016,Slightly conservative,No,No,No
55805,2016,DK,No,No,No
55806,2016,Moderate,No,No,No
55807,2016,Moderate,No,No,No
55808,2016,Moderate,No,No,Yes
55809,2016,Moderate,No,No,No
55810,2016,Moderate,No,No,No
55811,2016,Extremely liberal,No,No,No
55812,2016,DK,No,No,No
55813,2016,Extremeley conservative,No,No,No
55814,2016,Slightly conservative,No,No,No
55815,2016,Liberal,No,No,Yes
55816,2016,Conservative,No,No,No
55817,2016,Extremely liberal,INC,INC,INC
55818,2016,DK,No,No,No
55819,2016,Slightly conservative,No,No,No
55820,2016,Liberal,No,No,No
55821,2016,Moderate,INC,INC,INC
55822,2016,Conservative,INC,INC,INC
55823,2016,Slightly conservative,No,No,No
55824,2016,Slightly liberal,Yes,No,No
55825,2016,Slightly conservative,No,No,No
55826,2016,Liberal,No,No,No
55827,2016,DK,No,No,No
55828,2016,Liberal,No,No,No
55829,2016,Liberal,No,No,No
55830,2016,Moderate,No,No,No
55831,2016,Moderate,No,No,No
55832,2016,Moderate,No,No,No
55833,2016,Moderate,No,No,No
55834,2016,Conservative,No,No,No
55835,2016,Liberal,No,No,No
55836,2016,Extremely liberal,No,No,No
55837,2016,DK,INC,INC,INC
55838,2016,Liberal,No,No,No
55839,2016,Conservative,No,No,Yes
55840,2016,Conservative,No,No,No
55841,2016,DK,No,No,No
55842,2016,Slightly conservative,No,No,No
55843,2016,Moderate,No,No,No
55844,2016,Moderate,INC,INC,INC
55845,2016,Moderate,No,No,No
55846,2016,Slightly conservative,No,No,No
55847,2016,DK,Yes,No,No
55848,2016,DK,No,No,No
55849,2016,Liberal,Yes,No,No
55850,2016,DK,No,No,No
55851,2016,Conservative,No,No,No
55852,2016,Moderate,INC,INC,INC
55853,2016,Moderate,No,No,Yes
55854,2016,DK,INC,INC,INC
55855,2016,Slightly liberal,No,No,No
55856,2016,DK,No,No,No
55857,2016,Slightly liberal,Yes,No,No
55858,2016,Moderate,No,No,No
55859,2016,DK,No,No,No
55860,2016,Moderate,No,No,No
55861,2016,Slightly conservative,No,No,No
55862,2016,DK,INC,INC,INC
55863,2016,Moderate,No,No,No
55864,2016,Conservative,No,No,No
55865,2016,DK,INC,INC,INC
55866,2016,Conservative,No,No,No
55867,2016,Conservative,No,No,No
55868,2016,Liberal,Yes,No,Yes
55869,2016,Moderate,No,No,No
55870,2016,Moderate,No,No,No
55871,2016,DK,No,No,No
55872,2016,Slightly liberal,No,No,No
55873,2016,Slightly liberal,No,No,No
55874,2016,DK,INC,INC,INC
55875,2016,Extremeley conservative,No,No,Yes
55876,2016,Conservative,No,No,Yes
55877,2016,Moderate,INC,INC,INC
55878,2016,Conservative,No,No,No
55879,2016,Extremeley conservative,No,No,No
55880,2016,Conservative,No,No,No
55881,2016,Moderate,No,No,No
55882,2016,Conservative,No,No,No
55883,2016,Moderate,No,No,No
55884,2016,Slightly conservative,No,No,No
55885,2016,Liberal,No,No,No
55886,2016,Slightly conservative,No,No,No
55887,2016,Extremely liberal,No,Yes,Yes
55888,2016,Slightly conservative,No,No,No
55889,2016,Moderate,No,No,No
55890,2016,Conservative,No,No,No
55891,2016,Conservative,No,No,No
55892,2016,Extremely liberal,No,No,Yes
55893,2016,Slightly conservative,No,No,No
55894,2016,Liberal,Yes,No,No
55895,2016,Slightly liberal,No,No,No
55896,2016,Conservative,INC,INC,INC
55897,2016,Moderate,No,No,No
55898,2016,DK,No,No,No
55899,2016,Extremeley conservative,No,No,No
55900,2016,Conservative,No,No,No
55901,2016,Conservative,No,No,No
55902,2016,DK,INC,INC,INC
55903,2016,Slightly conservative,No,No,No
55904,2016,DK,No,No,Yes
55905,2016,DK,No,No,No
55906,2016,Liberal,Yes,Yes,Yes
55907,2016,Slightly liberal,INC,INC,INC
55908,2016,Moderate,No,No,No
55909,2016,Conservative,No,No,No
55910,2016,Moderate,No,No,No
55911,2016,Conservative,INC,INC,INC
55912,2016,Conservative,No,No,No
55913,2016,Extremeley conservative,INC,INC,INC
55914,2016,Extremeley conservative,No,No,No
55915,2016,Moderate,Yes,No,No
55916,2016,Liberal,No,No,No
55917,2016,Moderate,No,No,No
55918,2016,Slightly liberal,No,No,No
55919,2016,Slightly conservative,No,No,No
55920,2016,Slightly conservative,No,No,No
55921,2016,Moderate,No,No,Yes
55922,2016,Conservative,INC,INC,INC
55923,2016,Liberal,No,No,No
55924,2016,DK,No,No,No
55925,2016,Slightly liberal,No,No,No
55926,2016,Extremely liberal,INC,INC,INC
55927,2016,Moderate,No,No,No
55928,2016,Slightly liberal,INC,INC,INC
55929,2016,Slightly conservative,No,No,No
55930,2016,DK,No,No,No
55931,2016,Slightly conservative,INC,INC,INC
55932,2016,Slightly liberal,No,No,No
55933,2016,Moderate,INC,INC,INC
55934,2016,DK,No,No,No
55935,2016,Liberal,Yes,No,Yes
55936,2016,DK,No,No,No
55937,2016,Liberal,No,No,No
55938,2016,Slightly conservative,No,No,No
55939,2016,Conservative,No,No,No
55940,2016,Conservative,No,No,No
55941,2016,DK,No,No,No
55942,2016,Slightly liberal,No,No,No
55943,2016,DK,No,No,No
55944,2016,DK,No,No,No
55945,2016,Conservative,No,No,No
55946,2016,DK,Yes,No,No
55947,2016,DK,No,No,No
55948,2016,Moderate,No,No,No
55949,2016,Liberal,No,No,REF
55950,2016,Moderate,No,No,No
55951,2016,Extremeley conservative,No,No,Yes
55952,2016,Conservative,No,No,No
55953,2016,Moderate,No,No,No
55954,2016,Conservative,No,No,No
55955,2016,Moderate,No,No,No
55956,2016,Conservative,No,No,No
55957,2016,Liberal,Yes,No,No
55958,2016,DK,No,No,No
55959,2016,Conservative,No,No,No
55960,2016,Conservative,No,No,No
55961,2016,Moderate,INC,INC,INC
55962,2016,DK,No,No,No
55963,2016,Conservative,INC,INC,INC
55964,2016,DK,No,No,No
55965,2016,Moderate,No,No,No
55966,2016,DK,No,No,No
55967,2016,DK,No,No,No
55968,2016,DK,No,No,No
55969,2016,Slightly liberal,No,No,No
55970,2016,Moderate,Yes,No,No
55971,2016,Slightly conservative,No,No,No
55972,2016,Slightly liberal,No,No,No
55973,2016,DK,No,No,No
55974,2016,Slightly liberal,No,No,No
55975,2016,Slightly conservative,No,No,No
55976,2016,Conservative,No,No,No
55977,2016,Extremely liberal,Yes,No,Yes
55978,2016,Moderate,No,No,No
55979,2016,DK,No,No,No
55980,2016,Conservative,INC,INC,INC
55981,2016,Moderate,No,No,No
55982,2016,Conservative,No,No,No
55983,2016,Moderate,No,No,No
55984,2016,Moderate,No,No,No
55985,2016,Moderate,No,No,No
55986,2016,Slightly conservative,No,No,No
55987,2016,DK,INC,INC,INC
55988,2016,Conservative,No,No,Yes
55989,2016,Conservative,INC,INC,INC
55990,2016,Conservative,No,No,No
55991,2016,Moderate,No,No,Yes
55992,2016,Extremeley conservative,No,No,No
55993,2016,Slightly conservative,No,No,No
55994,2016,Slightly liberal,INC,INC,INC
55995,2016,Moderate,No,No,No
55996,2016,Moderate,No,No,No
55997,2016,Liberal,No,No,Yes
55998,2016,Slightly liberal,No,No,No
55999,2016,Slightly liberal,No,No,No
56000,2016,Conservative,No,No,No
56001,2016,Extremeley conservative,No,No,No
56002,2016,Conservative,No,No,No
56003,2016,Conservative,No,No,No
56004,2016,Slightly liberal,No,No,No
56005,2016,Slightly liberal,INC,INC,INC
56006,2016,Conservative,No,No,Yes
56007,2016,DK,No,No,No
56008,2016,DK,No,No,No
56009,2016,Slightly liberal,No,No,No
56010,2016,Liberal,No,No,No
56011,2016,Moderate,No,No,No
56012,2016,Slightly liberal,Yes,No,No
56013,2016,Conservative,No,No,No
56014,2016,Slightly liberal,No,No,No
56015,2016,Moderate,No,No,No
56016,2016,Slightly conservative,INC,INC,INC
56017,2016,DK,No,No,No
56018,2016,Liberal,No,No,Yes
56019,2016,Extremeley conservative,No,No,No
56020,2016,Conservative,No,No,No
56021,2016,DK,INC,INC,INC
56022,2016,Extremeley conservative,Yes,No,Yes
56023,2016,Extremely liberal,No,No,No
56024,2016,Moderate,No,No,No
56025,2016,DK,No,No,No
56026,2016,Moderate,No,No,No
56027,2016,Liberal,INC,INC,INC
56028,2016,Slightly liberal,No,No,No
56029,2016,Extremeley conservative,No,No,No
56030,2016,Conservative,No,No,No
56031,2016,Moderate,INC,INC,INC
56032,2016,Slightly conservative,No,No,No
56033,2016,Slightly liberal,No,No,No
56034,2016,Conservative,No,No,No
56035,2016,Slightly liberal,No,No,No
56036,2016,DK,INC,INC,INC
56037,2016,Conservative,No,No,No
56038,2016,Extremely liberal,No,No,Yes
56039,2016,Conservative,INC,INC,INC
56040,2016,DK,No,No,No
56041,2016,Moderate,No,No,No
56042,2016,Moderate,No,No,No
56043,2016,Slightly conservative,No,No,No
56044,2016,Slightly liberal,No,No,No
56045,2016,Extremeley conservative,No,No,No
56046,2016,Slightly liberal,No,No,No
56047,2016,DK,No,No,No
56048,2016,Slightly conservative,No,No,Yes
56049,2016,Slightly conservative,No,No,No
56050,2016,Moderate,No,No,No
56051,2016,Extremely liberal,No,No,No
56052,2016,Slightly conservative,No,No,No
56053,2016,Liberal,Yes,No,No
56054,2016,Conservative,No,No,Yes
56055,2016,DK,No,No,No
56056,2016,Conservative,No,No,No
56057,2016,DK,No,No,No
56058,2016,Slightly liberal,No,No,No
56059,2016,Conservative,No,No,No
56060,2016,Moderate,No,No,No
56061,2016,Moderate,No,No,No
56062,2016,Slightly conservative,No,No,No
56063,2016,Slightly conservative,No,No,No
56064,2016,Slightly conservative,No,No,No
56065,2016,Conservative,No,No,No
56066,2016,Moderate,No,No,No
56067,2016,Moderate,No,No,Yes
56068,2016,Slightly liberal,No,No,No
56069,2016,Liberal,Yes,Yes,Yes
56070,2016,Conservative,No,No,No
56071,2016,DK,No,No,No
56072,2016,Conservative,No,No,No
56073,2016,DK,No,No,No
56074,2016,DK,No,No,No
56075,2016,Moderate,No,No,No
56076,2016,DK,Yes,Yes,Yes
56077,2016,Liberal,No,No,No
56078,2016,Moderate,No,No,No
56079,2016,Slightly conservative,No,No,No
56080,2016,Liberal,No,No,No
56081,2016,Slightly conservative,No,No,No
56082,2016,Slightly liberal,No,No,No
56083,2016,Moderate,No,No,No
56084,2016,Slightly liberal,No,No,No
56085,2016,Conservative,No,No,No
56086,2016,DK,No,No,No
56087,2016,DK,No,No,No
56088,2016,DK,No,No,No
56089,2016,DK,No,No,No
56090,2016,Moderate,INC,INC,INC
56091,2016,Moderate,Yes,No,Yes
56092,2016,Conservative,No,No,No
56093,2016,Moderate,No,No,No
56094,2016,Moderate,No,No,No
56095,2016,DK,No,No,No
56096,2016,Liberal,No,No,No
56097,2016,Slightly conservative,No,No,No
56098,2016,Extremeley conservative,INC,INC,INC
56099,2016,DK,No,No,No
56100,2016,DK,INC,INC,INC
56101,2016,DK,No,No,No
56102,2016,Conservative,No,No,No
56103,2016,DK,No,No,No
56104,2016,Liberal,No,No,No
56105,2016,Slightly conservative,INC,INC,INC
56106,2016,Conservative,No,No,No
56107,2016,Moderate,INC,INC,INC
56108,2016,Conservative,No,No,No
56109,2016,Extremeley conservative,No,No,No
56110,2016,Extremeley conservative,INC,INC,INC
56111,2016,DK,No,No,No
56112,2016,Conservative,No,No,No
56113,2016,DK,No,No,No
56114,2016,Slightly conservative,No,No,No
56115,2016,Conservative,No,No,No
56116,2016,DK,No,No,No
56117,2016,Slightly liberal,No,No,No
56118,2016,Moderate,No,No,No
56119,2016,Slightly conservative,No,No,No
56120,2016,Conservative,No,No,No
56121,2016,DK,No,No,No
56122,2016,Liberal,No,No,No
56123,2016,Moderate,No,No,No
56124,2016,DK,No,No,No
56125,2016,Liberal,Yes,Yes,Yes
56126,2016,Moderate,No,No,No
56127,2016,Conservative,No,No,Yes
56128,2016,DK,No,No,No
56129,2016,Conservative,No,No,No
56130,2016,Extremeley conservative,No,No,No
56131,2016,Slightly liberal,No,No,No
56132,2016,Moderate,INC,INC,INC
56133,2016,REF,No,No,No
56134,2016,DK,INC,INC,INC
56135,2016,DK,INC,INC,INC
56136,2016,Extremeley conservative,No,No,No
56137,2016,Slightly conservative,No,No,No
56138,2016,Moderate,No,No,No
56139,2016,DK,No,No,No
56140,2016,DK,INC,INC,INC
56141,2016,Conservative,INC,INC,INC
56142,2016,Slightly liberal,No,No,No
56143,2016,Conservative,No,No,No
56144,2016,Slightly conservative,No,No,No
56145,2016,Slightly liberal,INC,INC,INC
56146,2016,Conservative,No,No,No
56147,2016,DK,No,No,No
56148,2016,Conservative,No,No,Yes
56149,2016,Slightly liberal,No,No,No
56150,2016,DK,No,No,No
56151,2016,Moderate,No,No,No
56152,2016,Slightly conservative,No,No,No
56153,2016,Slightly conservative,No,No,No
56154,2016,DK,No,No,No
56155,2016,Moderate,No,No,No
56156,2016,Slightly conservative,INC,INC,INC
56157,2016,DK,No,No,No
56158,2016,DK,No,No,No
56159,2016,DK,INC,INC,INC
56160,2016,Conservative,No,No,No
56161,2016,Liberal,No,No,No
56162,2016,Liberal,No,No,No
56163,2016,DK,No,No,No
56164,2016,Slightly conservative,Yes,No,No
56165,2016,Conservative,No,No,No
56166,2016,Slightly conservative,INC,INC,INC
56167,2016,Moderate,No,No,No
56168,2016,DK,No,No,No
56169,2016,Conservative,No,No,No
56170,2016,Moderate,No,No,No
56171,2016,Slightly conservative,No,No,No
56172,2016,Slightly conservative,No,No,No
56173,2016,DK,INC,INC,INC
56174,2016,DK,No,No,No
56175,2016,Extremeley conservative,No,Yes,Yes
56176,2016,Extremely liberal,No,No,No
56177,2016,Moderate,No,No,No
56178,2016,Moderate,No,No,No
56179,2016,DK,No,No,No
56180,2016,Moderate,No,No,No
56181,2016,Conservative,No,No,Yes
56182,2016,DK,No,No,No
56183,2016,Moderate,No,No,No
56184,2016,Moderate,No,No,No
56185,2016,Slightly conservative,No,No,No
56186,2016,Moderate,No,No,No
56187,2016,Moderate,No,No,No
56188,2016,Liberal,Yes,No,No
56189,2016,Conservative,No,No,No
56190,2016,DK,INC,INC,INC
56191,2016,Extremeley conservative,No,No,No
56192,2016,Conservative,No,No,Yes
56193,2016,Slightly conservative,INC,INC,INC
56194,2016,Liberal,No,No,No
56195,2016,Slightly conservative,Yes,No,No
56196,2016,DK,No,No,No
56197,2016,Moderate,No,No,No
56198,2016,Slightly conservative,No,No,No
56199,2016,Moderate,No,No,No
56200,2016,Slightly conservative,No,No,No
56201,2016,Liberal,No,No,Yes
56202,2016,Moderate,No,No,No
56203,2016,Conservative,No,No,No
56204,2016,Extremeley conservative,No,No,No
56205,2016,Conservative,Yes,Yes,Yes
56206,2016,Conservative,No,No,No
56207,2016,DK,No,No,No
56208,2016,DK,No,No,No
56209,2016,Moderate,No,No,No
56210,2016,Moderate,No,No,No
56211,2016,Extremeley conservative,No,No,No
56212,2016,Moderate,No,No,No
56213,2016,Liberal,No,No,No
56214,2016,Liberal,No,No,No
56215,2016,Slightly liberal,No,No,No
56216,2016,Conservative,No,No,No
56217,2016,DK,No,No,No
56218,2016,Conservative,No,No,No
56219,2016,Slightly liberal,No,No,No
56220,2016,Conservative,No,No,No
56221,2016,DK,No,No,No
56222,2016,Slightly liberal,No,No,No
56223,2016,DK,No,No,No
56224,2016,Moderate,No,No,No
56225,2016,Conservative,No,No,No
56226,2016,Slightly liberal,No,No,No
56227,2016,Moderate,No,No,No
56228,2016,Slightly conservative,No,No,No
56229,2016,Conservative,No,No,No
56230,2016,Conservative,No,No,No
56231,2016,Slightly conservative,No,No,No
56232,2016,Conservative,Yes,No,No
56233,2016,Slightly conservative,No,No,No
56234,2016,Moderate,No,No,No
56235,2016,Slightly liberal,No,No,No
56236,2016,Moderate,No,No,No
56237,2016,Moderate,No,No,No
56238,2016,Moderate,No,No,No
56239,2016,Moderate,No,No,No
56240,2016,DK,No,No,No
56241,2016,Moderate,No,No,Yes
56242,2016,Conservative,No,No,No
56243,2016,Liberal,No,No,No
56244,2016,Moderate,No,No,No
56245,2016,Liberal,No,No,No
56246,2016,Extremely liberal,No,No,No
56247,2016,Slightly liberal,No,No,No
56248,2016,Extremely liberal,No,No,No
56249,2016,Conservative,No,No,No
56250,2016,Conservative,No,No,No
56251,2016,Slightly liberal,No,No,No
56252,2016,Slightly conservative,No,No,No
56253,2016,Liberal,No,No,Yes
56254,2016,Slightly conservative,INC,INC,INC
56255,2016,Conservative,No,No,No
56256,2016,Conservative,No,No,No
56257,2016,Liberal,No,No,No
56258,2016,DK,No,No,No
56259,2016,DK,INC,INC,INC
56260,2016,DK,No,No,No
56261,2016,Conservative,No,No,No
56262,2016,Slightly liberal,Yes,Yes,No
56263,2016,Moderate,No,No,No
56264,2016,Slightly conservative,No,No,No
56265,2016,Slightly conservative,No,No,No
56266,2016,DK,No,No,No
56267,2016,Moderate,No,No,No
56268,2016,Slightly liberal,INC,INC,INC
56269,2016,Extremely liberal,No,No,No
56270,2016,Slightly conservative,No,No,No
56271,2016,DK,No,No,No
56272,2016,Liberal,No,No,No
56273,2016,DK,No,No,No
56274,2016,Slightly liberal,INC,INC,INC
56275,2016,DK,No,No,No
56276,2016,Slightly conservative,Yes,Yes,Yes
56277,2016,Slightly conservative,No,No,No
56278,2016,Slightly conservative,No,No,No
56279,2016,Slightly conservative,No,No,No
56280,2016,Liberal,No,No,No
56281,2016,Liberal,No,No,Yes
56282,2016,DK,No,No,No
56283,2016,Conservative,No,No,No
56284,2016,Liberal,No,No,No
56285,2016,Conservative,No,No,No
56286,2016,Liberal,No,No,No
56287,2016,Slightly conservative,Yes,No,No
56288,2016,Conservative,No,No,No
56289,2016,DK,No,No,No
56290,2016,Moderate,No,No,No
56291,2016,Extremeley conservative,No,No,No
56292,2016,DK,No,No,No
56293,2016,Extremeley conservative,No,No,No
56294,2016,Moderate,No,No,No
56295,2016,Liberal,No,No,No
56296,2016,Extremely liberal,No,No,No
56297,2016,Moderate,No,No,No
56298,2016,Slightly liberal,No,No,No
56299,2016,Liberal,No,No,No
56300,2016,Liberal,INC,INC,INC
56301,2016,Extremely liberal,No,No,No
56302,2016,DK,Yes,No,No
56303,2016,Slightly conservative,No,Yes,Yes
56304,2016,Conservative,No,No,No
56305,2016,Moderate,No,No,No
56306,2016,DK,No,No,No
56307,2016,Extremeley conservative,No,No,No
56308,2016,Extremely liberal,Yes,Yes,Yes
56309,2016,Moderate,No,No,No
56310,2016,DK,No,No,No
56311,2016,Slightly conservative,No,No,No
56312,2016,DK,No,No,No
56313,2016,Conservative,INC,INC,INC
56314,2016,Moderate,No,No,No
56315,2016,Extremely liberal,Yes,No,Yes
56316,2016,DK,No,No,No
56317,2016,Moderate,No,No,No
56318,2016,Conservative,No,No,No
56319,2016,Liberal,No,No,No
56320,2016,DK,No,No,No
56321,2016,Liberal,No,No,No
56322,2016,Conservative,No,No,No
56323,2016,Slightly liberal,No,No,No
